Date,Open,High,Low,Close,Adj Close,Volume
10-02-2012,2.1507,2.1513,1.9893,2.0733,31.1,28113000
13-02-2012,2.1033,2.1373,2.06,2.0993,31.49,17368500
14-02-2012,2.116,2.2527,2.0933,2.2113,33.169998,27162000
15-02-2012,2.2067,2.294,2.1513,2.24,33.599998,41427000
16-02-2012,2.2333,2.3007,2.1693,2.2787,34.18,33295500
17-02-2012,2.266,2.3313,2.2333,2.3313,34.970001,20650500
21-02-2012,2.3247,2.3247,2.254,2.3,34.5,17037000
22-02-2012,2.3,2.3147,2.1667,2.2813,34.220001,24819000
23-02-2012,2.2573,2.3313,2.2373,2.302,34.529999,12306000
24-02-2012,2.282,2.3013,2.218,2.25,33.75,14398500
27-02-2012,2.2273,2.2667,2.2,2.2413,33.619999,9090000
28-02-2012,2.2427,2.296,2.2113,2.254,33.810001,9183000
29-02-2012,2.254,2.2747,2.2093,2.2273,33.41,8035500
01-03-2012,2.234,2.3,2.2203,2.294,34.41,10552500
02-03-2012,2.2933,2.3,2.2473,2.2693,34.040001,8250000
05-03-2012,2.29,2.2933,2.2307,2.2513,33.77,7005000
06-03-2012,2.2167,2.2187,2.1747,2.2073,33.110001,8607000
07-03-2012,2.208,2.221,2.194,2.208,33.119999,5473500
08-03-2012,2.2073,2.2327,2.2027,2.2047,33.07,9499500
09-03-2012,2.2133,2.354,2.2133,2.316,34.740002,23301000
12-03-2012,2.3127,2.4193,2.3067,2.4007,36.009998,29449500
13-03-2012,2.434,2.4393,2.3667,2.406,36.09,15024000
14-03-2012,2.4,2.4,2.32,2.3527,35.290001,12772500
15-03-2012,2.352,2.3653,2.3187,2.3333,35,8574000
16-03-2012,2.3267,2.3927,2.322,2.3547,35.32,10939500
19-03-2012,2.3507,2.3547,2.3027,2.332,34.98,15234000
20-03-2012,2.332,2.3467,2.3047,2.3307,34.959999,8505000
21-03-2012,2.3293,2.3533,2.3067,2.3433,35.150002,9108000
22-03-2012,2.3313,2.3433,2.2867,2.2933,34.400002,7836000
23-03-2012,2.284,2.3087,2.21,2.272,34.080002,17559000
26-03-2012,2.3727,2.5393,2.3361,2.4933,37.400002,47107500
27-03-2012,2.4773,2.6633,2.4687,2.5293,37.939999,38088000
28-03-2012,2.5187,2.5627,2.474,2.5233,37.849998,14325000
29-03-2012,2.546,2.546,2.4687,2.4887,37.330002,11946000
30-03-2012,2.5013,2.5293,2.4453,2.4827,37.240002,13296000
02-04-2012,2.4887,2.5313,2.4353,2.4387,36.580002,15429000
03-04-2012,2.4467,2.5646,2.4447,2.534,38.009998,16471500
04-04-2012,2.3513,2.366,2.3127,2.3333,35,67227000
05-04-2012,2.34,2.3627,2.294,2.2987,34.48,22641000
09-04-2012,2.2733,2.286,2.2067,2.21,33.150002,24835500
10-04-2012,2.21,2.2566,2.14,2.164,32.459999,27715500
11-04-2012,2.216,2.2193,2.134,2.206,33.09,16582500
12-04-2012,2.2513,2.2987,2.1947,2.2293,33.439999,15508500
13-04-2012,2.2627,2.2693,2.19,2.2393,33.59,9744000
16-04-2012,2.2273,2.2467,2.1393,2.15,32.25,16494000
17-04-2012,2.162,2.2047,2.136,2.1493,32.240002,16732500
18-04-2012,2.1393,2.1833,2.102,2.1773,32.66,12346500
19-04-2012,2.1833,2.2287,2.1667,2.2107,33.16,11623500
20-04-2012,2.2093,2.2487,2.196,2.2107,33.16,12327000
23-04-2012,2.1907,2.198,2.114,2.1293,31.940001,13362000
24-04-2012,2.1213,2.1467,2.0667,2.1213,31.82,10117500
25-04-2012,2.138,2.1993,2.138,2.194,32.91,10683000
26-04-2012,2.1973,2.2347,2.194,2.2327,33.490002,6379500
27-04-2012,2.24,2.242,2.194,2.2227,33.34,8865000
30-04-2012,2.218,2.224,2.172,2.2087,33.130001,6208500
01-05-2012,2.2087,2.2807,2.2087,2.252,33.779999,9885000
02-05-2012,2.2333,2.2927,2.226,2.2627,33.939999,7459500
03-05-2012,2.2607,2.2667,2.142,2.164,32.459999,12619500
04-05-2012,2.1467,2.164,2.0933,2.122,31.83,18712500
07-05-2012,2.1307,2.172,2.1073,2.1647,32.470001,17370000
08-05-2012,2.1667,2.1819,1.958,2.0127,30.190001,46458000
09-05-2012,2.02,2.0513,1.984,2.004,30.059999,29218500
10-05-2012,2.198,2.312,2.16,2.1973,32.959999,83344500
11-05-2012,2.166,2.2293,2.144,2.15,32.25,18319500
14-05-2012,2.128,2.142,2.0033,2.004,30.059999,20713500
15-05-2012,2.0173,2.064,1.948,1.962,29.43,23785500
16-05-2012,1.972,2.012,1.9253,1.9453,29.18,18856500
17-05-2012,1.9533,1.986,1.8827,1.9047,28.57,17235000
18-05-2012,1.8913,1.8973,1.7887,1.8373,27.559999,24247500
21-05-2012,1.8387,1.9507,1.808,1.918,28.77,22128000
22-05-2012,2.0067,2.0893,2,2.0527,30.799999,35493000
23-05-2012,2.0373,2.07,1.9667,2.068,31.02,18306000
24-05-2012,2.0833,2.0833,1.9793,2.0213,30.280001,16134000
25-05-2012,2.0107,2.0272,1.9467,1.9873,29.809999,11355000
29-05-2012,2.0007,2.1287,2.0007,2.1127,31.690001,24750000
30-05-2012,2.072,2.0947,2.016,2.0273,30.41,19608000
31-05-2012,2.0047,2.0193,1.9167,1.9667,29.5,16780500
01-06-2012,1.902,1.944,1.8507,1.8767,28.15,13287000
04-06-2012,1.8687,1.894,1.8073,1.8587,27.879999,15463500
05-06-2012,1.856,1.8927,1.8373,1.8607,27.91,9463500
06-06-2012,1.88,1.9633,1.876,1.948,29.219999,13648500
07-06-2012,1.9873,1.9913,1.9233,1.9287,28.93,7381500
08-06-2012,1.924,2.0127,1.8765,2.0053,30.08,13216500
11-06-2012,2.0207,2.0667,1.9306,1.9413,29.120001,9540000
12-06-2012,1.9487,1.9893,1.9207,1.9773,29.66,8535000
13-06-2012,1.97,2.0427,1.9647,1.9847,29.77,12661500
14-06-2012,2.012,2.0433,1.908,1.9593,29.389999,13083000
15-06-2012,1.9593,1.9967,1.9207,1.994,29.91,9702000
18-06-2012,1.996,2.1553,1.9667,2.1227,31.84,18852000
19-06-2012,2.1347,2.1773,2.1,2.1393,32.09,13666500
20-06-2012,2.2333,2.3,2.214,2.252,33.779999,51336000
21-06-2012,2.284,2.2853,2.1227,2.146,32.189999,28378500
22-06-2012,2.1733,2.2653,2.164,2.2523,33.790001,45699000
25-06-2012,2.2627,2.2747,2.1833,2.2073,33.110001,22477500
26-06-2012,2.1367,2.1567,2.0927,2.1073,31.610001,39208500
27-06-2012,2.1267,2.163,2.1047,2.1307,31.959999,15708000
28-06-2012,2.1267,2.1407,2.0413,2.094,31.41,13711500
29-06-2012,2.1867,2.1867,2.0667,2.086,31.290001,16887000
02-07-2012,2.09,2.12,2.0127,2.0267,30.4,19734000
03-07-2012,2.04,2.0667,2.0267,2.044,30.66,14205000
05-07-2012,2.054,2.1113,2.0533,2.082,31.23,18807000
06-07-2012,2.066,2.1153,2.0533,2.066,30.99,11767500
09-07-2012,2.0627,2.122,2.0447,2.0993,31.49,13657500
10-07-2012,2.1027,2.1653,2.0593,2.0847,31.27,11376000
11-07-2012,2.1047,2.112,2.0673,2.1007,31.51,9579000
12-07-2012,2.086,2.2007,2.0533,2.18,32.700001,16885500
13-07-2012,2.198,2.2933,2.1887,2.2833,34.25,19572000
16-07-2012,2.288,2.4,2.26,2.3973,35.959999,26160000
17-07-2012,2.3333,2.3473,2.1587,2.2233,33.349998,38539500
18-07-2012,2.0947,2.2447,2.0707,2.1433,32.150002,43228500
19-07-2012,2.1813,2.21,2.136,2.1513,32.27,21538500
20-07-2012,2.138,2.15,2.0833,2.1193,31.790001,23527500
23-07-2012,2.07,2.0867,2.0413,2.044,30.66,20802000
24-07-2012,2.044,2.0693,1.9747,1.9893,29.84,22504500
25-07-2012,1.9947,1.9987,1.9167,1.93,28.950001,42633000
26-07-2012,1.9933,2,1.8427,1.8753,28.129999,33934500
27-07-2012,1.914,1.9773,1.8733,1.9673,29.51,25095000
30-07-2012,1.9673,2.0165,1.814,1.8233,27.35,30978000
31-07-2012,1.836,1.8647,1.8233,1.828,27.42,23626500
01-08-2012,1.866,1.866,1.7353,1.75,26.25,23884500
02-08-2012,1.7893,1.79,1.7013,1.74,26.1,19576500
03-08-2012,1.7933,1.8367,1.7827,1.818,27.27,18142500
06-08-2012,1.8367,1.9133,1.8367,1.8847,28.27,22923000
07-08-2012,1.918,2.06,1.9,2.0167,30.25,35808000
08-08-2012,1.9933,2,1.906,1.9393,29.09,19633500
09-08-2012,1.968,2,1.942,1.9607,29.41,10089000
10-08-2012,1.954,1.996,1.954,1.996,29.940001,10611000
13-08-2012,1.9793,2.0867,1.9401,2.078,31.17,13051500
14-08-2012,2.05,2.078,1.9507,1.9613,29.42,11901000
15-08-2012,1.9593,1.98,1.9207,1.96,29.4,7881000
16-08-2012,1.9687,2.026,1.9667,2.02,30.299999,10035000
17-08-2012,2.0193,2.0473,1.9987,2.0007,30.01,7623000
20-08-2012,2.01,2.026,1.94,1.9673,29.51,17686500
21-08-2012,1.972,2,1.9333,1.9407,29.110001,11424000
22-08-2012,1.934,2.0027,1.934,1.9967,29.950001,11632500
23-08-2012,2,2.0567,1.9767,2.0487,30.73,22065000
24-08-2012,2.004,2.016,1.9607,1.9667,29.5,21441000
27-08-2012,1.9713,1.98,1.878,1.888,28.32,20256000
28-08-2012,1.8933,1.9583,1.8667,1.9127,28.690001,21040500
29-08-2012,1.8993,1.9093,1.868,1.894,28.41,12583500
30-08-2012,1.9067,1.916,1.8733,1.894,28.41,9846000
31-08-2012,1.9073,1.9227,1.88,1.9013,28.52,8097000
04-09-2012,1.9013,1.9327,1.86,1.876,28.139999,11287500
05-09-2012,1.8673,1.9,1.854,1.8627,27.940001,9589500
06-09-2012,1.8667,1.9267,1.86,1.9033,28.549999,12625500
07-09-2012,1.9033,1.9713,1.9,1.9567,29.35,14298000
10-09-2012,1.9467,1.9567,1.8197,1.8247,27.370001,22249500
11-09-2012,1.8507,1.8773,1.8267,1.8533,27.799999,15223500
12-09-2012,1.86,1.9053,1.8533,1.8853,28.280001,17178000
13-09-2012,1.9047,1.9667,1.8987,1.9653,29.48,22270500
14-09-2012,2,2.0433,1.9767,2.026,30.389999,23049000
17-09-2012,2.1567,2.1853,2.1007,2.1693,32.540001,48192000
18-09-2012,2.1253,2.1267,2.0453,2.0893,31.34,26827500
19-09-2012,2.0667,2.116,2.0627,2.07,31.049999,15727500
20-09-2012,2.062,2.1,2.0453,2.06,30.9,13686000
21-09-2012,2.0733,2.0993,1.9693,2.0013,30.02,28050000
24-09-2012,1.9673,2.0687,1.96,2.044,30.66,19528500
25-09-2012,1.908,1.9653,1.8353,1.844,27.66,85206000
26-09-2012,1.8447,1.8933,1.832,1.836,27.540001,22908000
27-09-2012,1.85,1.9027,1.84,1.8993,28.49,26379000
28-09-2012,1.9153,1.9927,1.9073,1.952,29.280001,65151000
01-10-2012,1.9667,1.9927,1.9333,1.944,29.16,13266000
02-10-2012,1.952,1.9927,1.9333,1.9867,29.799999,10935000
03-10-2012,1.9833,1.9967,1.9493,1.9533,29.299999,15792000
04-10-2012,2,2.0067,1.91,1.96,29.4,23119500
05-10-2012,1.98,1.9873,1.912,1.926,28.889999,14079000
08-10-2012,1.924,1.96,1.9074,1.95,29.25,13345500
09-10-2012,1.9413,1.9413,1.8833,1.8913,28.370001,17895000
10-10-2012,1.8927,1.9147,1.8673,1.8933,28.4,7554000
11-10-2012,1.9307,1.932,1.8833,1.888,28.32,6759000
12-10-2012,1.888,1.9153,1.8333,1.8427,27.639999,14814000
15-10-2012,1.8667,1.87,1.7907,1.822,27.33,22030500
16-10-2012,1.8447,1.8727,1.8227,1.8707,28.059999,7189500
17-10-2012,1.8833,1.9227,1.8533,1.9213,28.82,10020000
18-10-2012,1.9327,1.9327,1.852,1.8693,28.040001,11115000
19-10-2012,1.8553,1.88,1.82,1.8493,27.74,15411000
22-10-2012,1.866,1.8667,1.824,1.8567,27.85,7053000
23-10-2012,1.8253,1.904,1.8247,1.8927,28.389999,11235000
24-10-2012,1.9013,1.9013,1.8167,1.828,27.42,15246000
25-10-2012,1.8533,1.8533,1.83,1.8347,27.52,8665500
26-10-2012,1.8353,1.8533,1.8013,1.8253,27.379999,7161000
31-10-2012,1.8467,1.89,1.8247,1.8754,28.129999,11628000
01-11-2012,1.8833,1.966,1.88,1.9497,29.25,15361500
02-11-2012,1.9513,1.97,1.9033,1.9279,28.92,15454500
05-11-2012,1.9867,2.1053,1.9553,2.1,31.5,30733500
06-11-2012,2.0407,2.08,1.9967,2.0767,31.15,34860000
07-11-2012,2.0667,2.1367,2.054,2.1027,31.540001,25717500
08-11-2012,2.0673,2.1253,2.0627,2.0873,31.309999,19110000
09-11-2012,2.04,2.062,1.99,2.0213,30.32,12945000
12-11-2012,2.0193,2.0947,2.0107,2.0713,31.07,8338500
13-11-2012,2.086,2.1333,2.048,2.1076,31.610001,14974500
14-11-2012,2.1307,2.1413,2.0803,2.092,31.379999,13069500
15-11-2012,2.0867,2.096,2.0333,2.0547,30.82,14760000
16-11-2012,2.0767,2.1333,2.0393,2.1227,31.84,13630500
19-11-2012,2.138,2.2167,2.1227,2.1947,32.919998,20886000
20-11-2012,2.1867,2.2067,2.1273,2.2,33,13837500
21-11-2012,2.174,2.2313,2.1524,2.1647,32.470001,14448000
23-11-2012,2.1733,2.1887,2.1133,2.142,32.130001,6454500
26-11-2012,2.14,2.1533,2.108,2.1513,32.27,7437000
27-11-2012,2.142,2.1773,2.1013,2.1433,32.150002,13662000
28-11-2012,2.1333,2.286,2.1273,2.2153,33.23,22878000
29-11-2012,2.2293,2.2667,2.1913,2.246,33.689999,16551000
30-11-2012,2.242,2.2853,2.2007,2.2547,33.82,21304500
03-12-2012,2.2593,2.3333,2.2333,2.308,34.619999,31285500
04-12-2012,2.272,2.32,2.2367,2.26,33.900002,18949500
05-12-2012,2.2547,2.2793,2.2387,2.2473,33.709999,9922500
06-12-2012,2.2547,2.32,2.2333,2.26,33.900002,9906000
07-12-2012,2.2867,2.2993,2.2567,2.278,34.169998,9966000
10-12-2012,2.2953,2.32,2.2787,2.3047,34.57,13947000
11-12-2012,2.3067,2.3667,2.2973,2.352,35.279999,23589000
12-12-2012,2.3473,2.3867,2.33,2.3507,35.259998,30957000
13-12-2012,2.3507,2.3533,2.1833,2.2407,33.610001,32269500
14-12-2012,2.24,2.2933,2.2393,2.254,33.810001,15345000
17-12-2012,2.2513,2.3,2.25,2.2933,34.400002,12373500
18-12-2012,2.284,2.338,2.284,2.306,34.59,23308500
19-12-2012,2.3167,2.3507,2.3013,2.3073,34.610001,19482000
20-12-2012,2.3007,2.3192,2.27,2.2953,34.43,13818000
21-12-2012,2.2627,2.278,2.2387,2.2667,34,22386000
24-12-2012,2.2427,2.29,2.2367,2.2853,34.279999,5637000
26-12-2012,2.264,2.3,2.2333,2.2393,33.59,9021000
27-12-2012,2.2333,2.2607,2.2,2.246,33.689999,8416500
28-12-2012,2.2253,2.2433,2.2013,2.2147,33.220001,6211500
31-12-2012,2.2,2.2647,2.2,2.258,33.869999,8923500
02-01-2013,2.3333,2.3633,2.3137,2.3573,35.360001,17922000
03-01-2013,2.3453,2.3633,2.3167,2.318,34.77,11130000
04-01-2013,2.32,2.32,2.2613,2.2933,34.400002,10110000
07-01-2013,2.32,2.32,2.26,2.2893,34.34,6630000
08-01-2013,2.3,2.3,2.2073,2.2453,33.68,19260000
09-01-2013,2.2673,2.2793,2.2267,2.2427,33.639999,10470000
10-01-2013,2.258,2.266,2.2253,2.2353,33.529999,13837500
11-01-2013,2.2693,2.2693,2.1407,2.194,32.91,23448000
14-01-2013,2.2053,2.2253,2.19,2.2173,33.259998,13876500
15-01-2013,2.2073,2.2833,2.2053,2.26,33.900002,24363000
16-01-2013,2.2567,2.282,2.2487,2.2733,34.099998,20673000
17-01-2013,2.2773,2.3233,2.2613,2.292,34.380001,21550500
18-01-2013,2.316,2.3187,2.2547,2.3013,34.52,53326500
22-01-2013,2.304,2.37,2.284,2.346,35.189999,28803000
23-01-2013,2.3347,2.416,2.3307,2.4,36,23464500
24-01-2013,2.4,2.5147,2.3893,2.466,36.990002,29556000
25-01-2013,2.4667,2.5027,2.4533,2.4653,36.98,19317000
28-01-2013,2.4573,2.5807,2.4573,2.5353,38.029999,29790000
29-01-2013,2.54,2.5627,2.4753,2.53,37.950001,21399000
30-01-2013,2.5233,2.5333,2.4953,2.5013,37.52,14521500
31-01-2013,2.5247,2.5247,2.462,2.5007,37.509998,13521000
01-02-2013,2.5447,2.5667,2.508,2.5533,38.299999,16509000
04-02-2013,2.56,2.5613,2.506,2.516,37.740002,16920000
05-02-2013,2.5333,2.5767,2.512,2.542,38.130001,19653000
06-02-2013,2.5453,2.626,2.527,2.6113,39.169998,28398000
07-02-2013,2.6127,2.6453,2.5967,2.632,39.48,17949000
08-02-2013,2.63,2.6667,2.6093,2.616,39.240002,17097000
11-02-2013,2.532,2.61,2.5,2.5613,38.419998,48994500
12-02-2013,2.5633,2.5913,2.486,2.526,37.889999,33919500
13-02-2013,2.5533,2.6,2.5367,2.5633,38.450001,14502000
14-02-2013,2.576,2.5833,2.5473,2.5533,38.27,14860500
15-02-2013,2.5667,2.5673,2.4633,2.4693,37.040001,30264000
19-02-2013,2.4907,2.6193,2.4873,2.6187,39.279999,40521000
20-02-2013,2.62,2.6433,2.564,2.5693,38.540001,46830000
21-02-2013,2.4327,2.4927,2.3027,2.344,35.16,135567000
22-02-2013,2.3813,2.426,2.3733,2.4073,36.110001,38209500
25-02-2013,2.41,2.45,2.2893,2.292,34.380001,43341000
26-02-2013,2.2973,2.3307,2.2533,2.2953,34.43,41443500
27-02-2013,2.294,2.3607,2.2933,2.34,35.099998,29388000
28-02-2013,2.3927,2.4067,2.2913,2.322,34.830002,29473500
01-03-2013,2.3333,2.3387,2.2833,2.31,34.650002,23199000
04-03-2013,2.318,2.3887,2.3133,2.372,35.580002,26365500
05-03-2013,2.4,2.4613,2.386,2.4433,36.650002,31305000
06-03-2013,2.4673,2.5253,2.4647,2.5127,37.689999,17250000
07-03-2013,2.5153,2.5767,2.4587,2.5487,38.23,17374500
08-03-2013,2.5373,2.6293,2.4907,2.5647,38.470001,13681500
11-03-2013,2.5913,2.6293,2.5767,2.6067,39.099998,23692500
12-03-2013,2.5933,2.6253,2.59,2.608,39.119999,19126500
13-03-2013,2.6,2.6327,2.5873,2.5987,38.98,12330000
14-03-2013,2.5933,2.594,2.4513,2.4567,36.849998,30315000
15-03-2013,2.4427,2.4433,2.3473,2.3527,35.290001,49194000
18-03-2013,2.3533,2.404,2.328,2.3433,35.150002,19741500
19-03-2013,2.35,2.3733,2.3293,2.3387,35.080002,16477500
20-03-2013,2.3507,2.4047,2.344,2.3967,35.950001,21345000
21-03-2013,2.3967,2.4707,2.3827,2.4007,36.009998,17194500
22-03-2013,2.4133,2.4533,2.4133,2.4413,36.619999,6603000
25-03-2013,2.4733,2.568,2.4513,2.502,37.529999,35682000
26-03-2013,2.532,2.548,2.5107,2.524,37.860001,27123000
27-03-2013,2.5293,2.5587,2.4873,2.544,38.16,19444500
28-03-2013,2.5487,2.5493,2.5167,2.526,37.889999,17380500
01-04-2013,2.824,3.112,2.78,2.9287,43.93,211477500
02-04-2013,2.9067,3.0333,2.9007,2.956,44.34,99786000
03-04-2013,2.8733,2.898,2.6807,2.74,41.099998,84654000
04-04-2013,2.7407,2.8167,2.7207,2.8007,42.009998,33972000
05-04-2013,2.8,2.8,2.7,2.758,41.369999,23286000
08-04-2013,2.798,2.8367,2.7673,2.7887,41.830002,25185000
09-04-2013,2.7867,2.7887,2.6887,2.7,40.5,25441500
10-04-2013,2.7133,2.8007,2.7073,2.7907,41.860001,31816500
11-04-2013,2.804,2.97,2.7833,2.906,43.59,51711000
12-04-2013,2.8833,3.0093,2.87,2.9167,43.75,47241000
15-04-2013,2.9,2.92,2.834,2.8867,43.299999,25221000
16-04-2013,2.946,3.076,2.9273,3.0393,45.59,47706000
17-04-2013,3.0333,3.0633,2.9693,3.03,45.450001,31777500
18-04-2013,3.0653,3.1733,3.026,3.1313,46.970001,50518500
19-04-2013,3.164,3.3253,3.138,3.1887,47.830002,45175500
22-04-2013,3.24,3.3467,3.1833,3.346,50.189999,59091000
23-04-2013,3.4,3.528,3.3773,3.4007,51.009998,56007000
24-04-2013,3.3933,3.4033,3.2653,3.362,50.43,39450000
25-04-2013,3.3667,3.4933,3.3667,3.4667,52,41938500
26-04-2013,3.542,3.5827,3.3747,3.4133,51.200001,54331500
29-04-2013,3.4507,3.666,3.4133,3.6627,54.939999,54595500
30-04-2013,3.7333,3.8787,3.584,3.5993,53.990002,82839000
01-05-2013,3.7327,3.7327,3.5333,3.552,53.279999,41142000
02-05-2013,3.59,3.6847,3.58,3.6073,54.110001,45756000
03-05-2013,3.7647,3.7647,3.6333,3.6367,54.549999,50680500
06-05-2013,3.7593,3.9773,3.7,3.9667,59.5,65500500
07-05-2013,4.1333,4.158,3.6747,3.7007,55.509998,149865000
08-05-2013,3.8333,3.88,3.714,3.7191,55.790001,101548500
09-05-2013,4.6747,5.0513,4.246,4.6267,69.400002,429075000
10-05-2013,4.6433,5.4,4.6167,5.1176,76.760002,376239000
13-05-2013,5.3993,5.8667,5.2767,5.8533,87.800003,336253500
14-05-2013,6.2813,6.4747,5.41,5.5493,83.239998,557458500
15-05-2013,5.4533,5.792,5.2073,5.6561,84.839996,253180500
16-05-2013,6.3133,6.3333,5.9107,6.1499,92.25,324210000
17-05-2013,6.1667,6.296,5.8333,6.1,91.5,285033000
20-05-2013,6.0747,6.1667,5.9087,5.996,89.940002,125226000
21-05-2013,5.9,5.9993,5.6853,5.8393,87.589996,134973000
22-05-2013,5.758,6.064,5.7,5.816,87.239998,128520000
23-05-2013,5.6537,6.2007,5.5367,6.182,92.730003,180333000
24-05-2013,6.1733,6.53,6.1333,6.472,97.080002,241863000
28-05-2013,6.77,7.3833,6.6867,7.3556,110.330002,295378500
29-05-2013,7.57,7.66,6.6,6.9753,104.629997,376492500
30-05-2013,6.8307,7.3027,6.7467,6.9967,104.949997,242005500
31-05-2013,7.084,7.096,6.5153,6.5173,97.760002,227580000
03-06-2013,6.508,6.508,5.8833,6.1727,92.589996,287094000
04-06-2013,6.1833,6.428,6.16,6.3227,94.839996,132841500
05-06-2013,6.244,6.5313,5.9407,6.358,95.370003,183372000
06-06-2013,6.35,6.618,6.3407,6.49,97.349998,142663500
07-06-2013,6.5333,6.86,6.4467,6.8027,102.040001,160674000
10-06-2013,6.5953,6.8347,6.5713,6.67,100.050003,138429000
11-06-2013,6.5453,6.5787,6.27,6.298,94.470001,110910000
12-06-2013,6.4533,6.6987,6.3833,6.5153,97.730003,137890500
13-06-2013,6.6,6.6187,6.3413,6.5453,98.18,89424000
14-06-2013,6.6667,6.8347,6.622,6.6867,100.300003,98470500
17-06-2013,6.9067,6.9833,6.7467,6.8133,102.199997,105993000
18-06-2013,6.7833,6.932,6.6133,6.8927,103.389999,131929500
19-06-2013,6.804,7.1113,6.8007,6.9787,104.68,128683500
20-06-2013,6.9767,7.142,6.63,6.71,100.650002,151597500
21-06-2013,6.9133,6.9133,6.5,6.6367,99.550003,175779000
24-06-2013,6.4333,6.858,6.3533,6.766,101.489998,106797000
25-06-2013,6.8733,6.9467,6.7033,6.8267,102.400002,87730500
26-06-2013,6.92,7.058,6.844,7.048,105.720001,99039000
27-06-2013,7.1167,7.35,7.0755,7.2833,109.25,131173500
28-06-2013,7.238,7.296,7.114,7.1573,107.360001,86229000
01-07-2013,7.2907,7.8513,7.2767,7.8119,117.18,163554000
02-07-2013,7.8837,8.126,7.7,7.8547,117.82,180961500
03-07-2013,7.8667,7.95,7.618,7.6827,115.239998,72100500
05-07-2013,7.888,8.0187,7.7133,8.006,120.089996,102280500
08-07-2013,8.0913,8.1453,7.9213,8.1073,121.610001,117213000
09-07-2013,8.3093,8.3547,8.1273,8.23,123.449997,129049500
10-07-2013,8.2127,8.2167,8.0527,8.1513,122.269997,84001500
11-07-2013,8.3253,8.406,8.1567,8.374,125.610001,112254000
12-07-2013,8.3667,8.6627,8.3007,8.66,129.899994,170160000
15-07-2013,8.8687,8.8839,8.4547,8.484,127.260002,148836000
16-07-2013,8.4187,8.4213,7.1533,7.27,109.050003,485578500
17-07-2013,7.1013,8.108,6.9667,8.0167,120.25,390435000
18-07-2013,8.0647,8.182,7.7453,7.9353,119.029999,170971500
19-07-2013,7.9,8.0367,7.7673,7.9787,119.68,88354500
22-07-2013,7.9927,8.4453,7.992,8.162,122.43,146967000
23-07-2013,8.2667,8.3707,8.1213,8.1827,122.739998,116046000
24-07-2013,8.298,8.3,7.9707,8.1133,121.699997,103035000
25-07-2013,8.0267,8.3167,8.0127,8.2713,124.07,79264500
26-07-2013,8.5427,8.712,8.4407,8.626,129.389999,144496500
29-07-2013,8.6213,9.0247,8.55,8.9747,134.619995,145183500
30-07-2013,8.9867,9.166,8.5453,8.7827,131.740005,196905000
31-07-2013,8.838,8.9983,8.7633,8.952,134.279999,95275500
01-08-2013,9,9.1013,8.8421,9.0367,135.550003,79854000
02-08-2013,8.9727,9.2167,8.9073,9.2,138,94048500
05-08-2013,9.334,9.6593,9.31,9.6453,144.679993,153010500
06-08-2013,9.65,9.7153,9.4067,9.4767,142.149994,138817500
07-08-2013,9.4593,9.4633,8.824,8.9487,134.229996,273183000
08-08-2013,10.2903,10.592,10.0307,10.232,153.479996,408702000
09-08-2013,10.16,10.3967,10.0833,10.2,153,133915500
12-08-2013,9.962,10.0333,9.47,9.8253,147.380005,223683000
13-08-2013,9.9667,9.9893,9.63,9.6953,145.429993,131233500
14-08-2013,9.5147,9.656,9.2033,9.2907,139.360001,175407000
15-08-2013,9.0953,9.5733,9,9.3113,139.669998,152688000
16-08-2013,9.442,9.5938,9.398,9.4667,142,106621500
19-08-2013,9.5618,9.8253,9.522,9.66,144.899994,120565500
20-08-2013,9.91,9.9853,9.8,9.972,149.580002,96273000
21-08-2013,10,10.0206,9.75,9.8573,147.860001,93994500
22-08-2013,9.948,10.4987,9.876,10.4733,157.100006,158886000
23-08-2013,10.4667,10.82,10.3333,10.7893,161.839996,193978500
26-08-2013,11.01,11.5333,10.6833,10.948,164.220001,362566500
27-08-2013,10.82,11.2533,10.73,11.134,167.009995,263503500
28-08-2013,11.2707,11.4333,10.8833,11.0967,166.449997,221101500
29-08-2013,10.9477,11.1833,10.834,11.0707,166.059998,141540000
30-08-2013,11.0913,11.2807,10.9307,11.2667,169,165426000
03-09-2013,11.56,11.58,11.0933,11.2627,168.940002,180916500
04-09-2013,11.318,11.4413,11.0373,11.3748,170.619995,172135500
05-09-2013,11.34,11.4333,11.2167,11.3287,169.929993,100279500
06-09-2013,11.238,11.3133,11.01,11.1313,166.970001,129295500
09-09-2013,10.8747,10.9667,10.5673,10.7133,160.699997,215167500
10-09-2013,10.7633,11.1667,10.7087,11.0913,166.369995,134517000
11-09-2013,11.094,11.193,10.8087,10.9013,163.520004,87487500
12-09-2013,10.9333,11.1173,10.7007,10.9953,164.929993,92400000
13-09-2013,10.8513,11.0913,10.8107,11.036,165.539993,81018000
16-09-2013,11.2,11.39,11.0567,11.1053,166.580002,113623500
17-09-2013,11.0053,11.228,10.8907,11.082,166.229996,82453500
18-09-2013,11.138,11.1633,10.9467,11.0812,166.220001,81595500
19-09-2013,11.3867,12.0313,11.272,11.8613,177.919998,233919000
20-09-2013,11.9267,12.3887,11.904,12.226,183.389999,201025500
